,,,base_loss,base_loss,sharpness,sharpness,top_hessian_eigenvalue,top_hessian_eigenvalue
,,,mean,std,mean,std,mean,std
optimizer,batch_size,learning_rate,,,,,,
adam,64,0.001,0.23770379374424613,0.014939156791209988,0.0004506140947341333,0.00011777590018827784,34.23135248819987,20.213246027658446
adam,512,0.001,0.3367077236374219,0.016247899615934126,0.0006089801589647667,0.0003205568863818984,72.70993296305339,9.051926990900826
sgd,64,0.01,0.28878335605065025,0.036157192072519835,0.0006687266131241666,0.00021929905505920261,32.7131716410319,3.7707400503950415
sgd,512,0.05,0.36241378883520753,0.006272908967305777,0.00044293701648709995,0.0002557255777205655,30.175748189290363,6.682333885977649
